1;brazzo;3:4;;12987579
2;B51HomerS;6:4;outlawZ;10817755
3;evuel;1:5;;10144010
4;exi;7:7;Baggafahra;8207428
5;Fuegy;2:9;Doozer;4877462
6;engeL;7:2;Baggafahra;4111508
7;MCCornholio;4:2;SW;2966796
8;eXtremeTea;1:2;Mumphiz;2874376
9;Schmo;2:7;Doozer;2274965
10;Toastbrot;1:3;Mumphiz;2105386
11;Zwergwendigo;4:4;SW;2085616
12;Hiob;1:4;Mumphiz;1917955
13;Freeez;4:6;SW;1776164
14;TuX;3:5;;1582625
15;HudsonTNG;2:8;Doozer;1575739
16;krYd;1:1;Mumphiz;1491171
17;Eisbear;4:5;SW;1476024
18;Freezer;4:3;SW;1370299
19;schlamperich;3:2;;776375
20;Carcharoth;9:1;;776375
21;Scorpion;4:1;SW;763480
22;SelAfyon;2:2;Doozer;721905
23;RFC1542;7:3;Baggafahra;609301
24;Master83;6:1;outlawZ;592675
25;morphus;2:3;Doozer;430420
26;BiggiPl;7:1;Baggafahra;347053
27;biti;2:4;Doozer;294950
28;FoxTwo;8:1;eXS;240275
29;R1der;7:6;Baggafahra;231291
30;Toni;1:6;Mumphiz;189232
31;ThePikeman;2:1;Doozer;186513
32;Quendrian;2:5;Doozer;164220
33;Rauschi;6:3;outlawZ;79456
34;Quubsch;8:2;eXS;77775
35;Qui;7:4;Baggafahra;41156
36;Lopan;2:6;Doozer;28803
37;Dreamy;7:5;Baggafahra;13979
38;asuka;6:2;outlawZ;922
