1;Quubsch;8:2;eXS;41393928
2;FoxTwo;8:1;eXS;36572878
3;Master83;6:1;outlawZ;32805822
4;R1der;7:6;Baggafahra;32672910
5;Scorpion;4:1;SW;31104114
6;asuka;6:2;outlawZ;28587508
7;Lopan;2:6;Doozer;28337929
8;Quendrian;2:5;Doozer;25395831
9;ThePikeman;2:1;Doozer;24798039
10;morphus;2:3;Doozer;21687284
11;Toni;1:6;Mumphiz;21344541
12;eXtremeTea;1:2;Mumphiz;19436919
13;BiggiPl;7:1;Baggafahra;19107109
14;SelAfyon;2:2;Doozer;18977591
15;Schmo;2:7;Doozer;18203925
16;biti;2:4;Doozer;18097400
17;Fuegy;2:9;Doozer;16597994
18;krYd;1:1;Mumphiz;16597751
19;exi;7:7;Baggafahra;16254380
20;B51HomerS;6:4;outlawZ;16033778
21;HudsonTNG;2:8;Doozer;14768637
22;MCCornholio;4:2;SW;14435153
23;Freeez;4:6;SW;14095013
24;Toastbrot;1:3;Mumphiz;13549782
25;Qui;7:4;Baggafahra;12483987
26;Freezer;4:3;SW;12143454
27;Eisbear;4:5;SW;11587183
28;Zwergwendigo;4:4;SW;9295961
29;brazzo;3:4;;9279630
30;Dreamy;7:5;Baggafahra;8426516
31;RFC1542;7:3;Baggafahra;8174672
32;evuel;1:5;;6740205
33;Rauschi;6:3;outlawZ;5695205
34;engeL;7:2;Baggafahra;3222358
35;Hiob;1:4;Mumphiz;2937699
36;TuX;3:5;;2416125
37;schlamperich;3:2;;517250
38;Carcharoth;9:1;;517250
