1;HaSu-_-;18:9;w00t;2650411244
2;lore;18:1;w00t;2196393542
3;capt.nemo;251:4;NL;1931596860
4;CH3ck0r;18:4;w00t;1856970195
5;Mosl;106:9;-AsB-;1816255421
6;LeXuS;18:3;w00t;1773459096
7;Thr-_-awn;18:2;w00t;1710322623
8;Topsmart;100:6;°o° ;1694717336
9;fatemode;18:8;w00t;1625353271
10;EcKi;68:4;NL;1610414083
11;DarxX;338:6;MoR;1512292844
12;nico;68:7;NL;1478356504
13;Goofy;1830:6;w00t;1422884813
14;Terr0rSandmann;18:6;w00t;1415632480
15;tobitobbsn;68:5;NL;1408113524
16;Terr0rPiTi;18:5;w00t;1399644101
17;Exitus;251:10;NL;1280228123
18;Drastic;780:6;StarZ;1259294345
19;zoolander;1830:5;w00t;1198706218
20;ToTalCranK;666:1;w00t;1167515717
21;Jogi;1830:10;w00t;1144442675
22;Happyhypo;1830:8;w00t;1130837846
23;revilo;780:10;StarZ;1093679091
24;P4pzt;2013:10;2013;1087912344
25;toffer;338:4;MoR;1084740260
26;DarkHunter;666:8;w00t;1069111464
27;eMakaveLi;251:9;NL;1058803808
28;Busenkneter;2013:2;2013;1040705914
29;Chicken;2013:4;2013;1036300665
30;BoeserWurm;2013:1;2013;1011719574
31;.::.StarZ-AquA.::.;780:7;StarZ;998327383
32;Sidda;338:1;MoR;997255807
33;Reapy;338:2;MoR;993882485
34;Woznafi;125:10;zZz;989572793
35;Fate;68:9;NL;981175263
36;ObiWan;2013:3;2013;971388895
37;Scarface;780:5;StarZ;958863275
38;Nox;35:5;[NR];955905778
39;ignob;351:8;NL;941761347
40;Benman;18:7;w00t;941756350
41;LeXa;68:8;NL;940599464
42;MIG;666:2;w00t;923080726
43;KaMi;1904:9;zZz;881591217
44;spiriT;2013:7;2013;878750461
45;dex;1337:8;MoR;875319939
46;mennO_son;68:10;NL;870091380
47;Graf_Dest;1111:7;[NR];859874820
48;Messemaker;351:4;NL;854934058
49;Packman;1337:9;MoR;848317971
50;owned.by.sabbeL;731:8;JoKerZ;845126318
51;PyroT21;666:6;w00t;843157614
52;Tywin;106:4;-AsB-;840580422
53;Petri;251:3;NL;838358597
54;Uniti;35:1;[NR];835889624
55;Mekkie;338:7;MoR;832416884
56;tiger;2013:8;2013;831415433
57;kackn00p;80:7;zZz;818910580
58;neon;1111:5;[NR];817849660
59;Goku;2:2;fluffy;817493980
60;akku;666:9;w00t;815117957
61;heero;100:2;°o° ;806063908
62;Shurrik;338:3;MoR;805489522
63;Feldherrin;1830:3;w00t;803542885
64;Smuv;40:10;-AsB-;803274015
65;Bituon;68:3;NL;797486342
66;ToTalWAR;666:4;w00t;794786434
67;Barili;68:1;NL;792679689
68;Blutsaeufer;68:6;NL;791621715
69;xBanZaix;106:2;-AsB-;787838246
70;Otto;251:6;NL;782456966
71;Mafiaroxxt;780:9;StarZ;777489375
72;sonJanssen;100:7;°o° ;767799003
73;VeSta;80:1;zZz;767584122
74;sarco;39:5;[NR];767482157
75;Witzekanzler.Spindauslecker;125:9;zZz;766953539
76;Azuael;2013:5;2013;763155012
77;ToTalSchaden;666:3;w00t;760134698
78;Redeye;106:8;-AsB-;755519087
79;AvioX;351:6;NL;755073907
80;Kniescheibe;666:5;w00t;754992423
81;xJaPodLsDx;1337:4;MoR;753456595
82;GoReBaSTaRD;1904:2;zZz;743584112
83;KingBingeling;7:7;-KiBO-;741686761
84;Blubberblase;1830:2;w00t;734997555
85;butterbrot;20:9;#-rp-;731283262
86;kehk;80:10;zZz;730928061
87;g0ng;106:7;-AsB-;730330788
88;007;40:7;-AsB-;727026941
89;Phoenix;36:6;-AsB-;726852873
90;ASozIaler;251:5;NL;725605280
91;BlackDragon;1904:1;zZz;724178562
92;CrazyStuff;125:1;zZz;723826795
93;Breiti;468:3;n1c´e;723074530
94;Raptor66;351:9;NL;722575518
95;Athene;1904:3;zZz;717175076
96;Bachus;338:9;MoR;715069391
97;Spacegirl;40:8;-AsB-;714483107
98;bartsimpson;80:5;zZz;709896325
99;Doctor;2013:6;2013;708548522
100;pomid21;80:6;zZz;708349260
