1;Graf Zeppelin;2:1;Flugschule;1647
2;3k1;3:4;SNICKERS;1550
3;Lys;8:3;Narko;1400
4;Daki;3:1;SNICKERS;1350
5;argu;16:3;;1179
6;Kampmann;3:3;SNICKERS;1050
7;Wurmi;11:2;mir latte;1000
8;sChLuMpF-_-2k-_-sP33d;11:3;mir latte;1000
9;ebastuart;3:2;SNICKERS;1000
10;schizophrenic2nd;2:4;Flugschule;992
11;MaxXimumOwn;11:4;mir latte;940
12;M3L0_speed;8:4;Narko;800
13;Princess;2:3;Flugschule;600
14;poseidon;7:1;;587
15;Exitus;16:4;;551
16;Luftbaron;2:2;Flugschule;500
17;Morlock54;8:2;Narko;404
18;J0GI;16:1;;307
19;Romalk;5:1;n1ce;300
20;Thanos;8:1;Narko;243
21;ThePunisher;7:2;;200
22;:-*;14:2;asdf;150
23;Wilpe;4:3;N1cer;100
24;lionking;7:3;;100
25;Köpenigga;4:4;N1cer;95
26;KingBono;14:1;asdf;75
27;Anglachel ;5:2;n1ce;65
28;Ap0905;5:3;n1ce;50
29;Dgini;4:1;N1cer;20
30;Farmer;16:2;;10
31;Lordsachse ;5:4;n1ce;0
32;Zubasa;14:3;asdf;0
33;10Mann.ally.war.besser!;12:1;Obstsalat;0
34;mennO_son;11:1;mir latte;0
35;bobsel;56:1;SHALOM;0
36;san;17:3;;0
37;Shrimp;12:3;Obstsalat;0
38;Bin nicht da;4:2;N1cer;0
39;speedy;10:1;UPLOAD;0
40;marius;17:4;;0
41;Wolf;12:4;Obstsalat;0
42;nichtschwarznichtweiss;12:2;Obstsalat;0
43;Pepe;7:4;;0
