1;HaSu-_-;18:9;w00t;8834632759
2;lore;18:1;w00t;5944789951
3;ToTalCranK;666:1;w00t;5619375384
4;CHaRLYWaXX;251:2;NL;5110682614
5;argu;18:7;w00t;4449528314
6;profsnake;18:6;w00t;4140204764
7;Exitus;251:10;NL;3227796784
8;boerd;1830:1;w00t;3174666330
9;Morlock54;1830:9;w00t;2889600848
10;Bl4ckW1ddoW;18:5;w00t;2832887142
11;toffer;338:4;MoR;2688251499
12;Laran_auf_Geschwindigkeit;82:7;[D]ominion;2346842570
13;Thorsrache;1830:7;w00t;2258932485
14;EcKi;68:4;68aufSpeed;2246425903
15;Jogi;1830:10;w00t;2220606654
16;whocares;251:8;NL;2163206048
17;DarkHunter;666:8;w00t;2110241321
18;Thr-_-awn;1830:8;w00t;2097295553
19;Goofy;1830:6;w00t;2047403420
20;Kniescheibe;666:5;w00t;1977294034
21;nico;68:7;68aufSpeed;1853549121
22;akku;666:9;w00t;1830972945
23;Goku;2:2;fluffy;1821516723
24;capt.nemo;251:4;NL;1771467683
25;Troubley;18:4;w00t;1713900535
26;ASozIaler;251:5;NL;1713056112
27;REtender;251:9;NL;1654664440
28;ToTalSchaden;666:3;w00t;1640170030
29;ToTalWAR;666:4;w00t;1619786965
30;mathsch;1111:10;VN-Revival;1590155419
31;PyroT21;666:6;w00t;1568962359
32;CrimsonKing;18:3;w00t;1554516590
33;Neoangin;1830:4;w00t;1539297153
34;GBaer;403:4;-KiBO-;1535261568
35;morpheuz;403:1;-KiBO-;1510384356
36;Feldherrin;1830:3;w00t;1507569409
37;Attentat;403:3;-KiBO-;1498397290
38;Blubaqua;189:9;Plüschis;1486900615
39;sabbeL.is.back;731:8;JoKerZ;1484294080
40;zerobimbo;2:1;fluffy;1439969872
41;P4pzt;2013:10;JoKerZ;1433650295
42;KingBingeling;7:7;-KiBO-;1432421687
43;sharky;666:10;w00t;1426434378
44;Fuschihunter;10:8;JoKerZ;1422298236
45;Weihnachtsmann;10:10;JoKerZ;1420526166
46;Chicken;2013:4;JoKerZ;1418908740
47;Kartoffelsalat;403:2;-KiBO-;1401995564
48;Raptor66;351:9;NL;1372528481
49;Pestiii;338:5;MoR;1343683206
50;MIG;666:2;w00t;1331568785
51;Messemaker;351:4;NL;1307624897
52;Str3un3R;2:10;fluffy;1286647234
53;Machete;731:3;JoKerZ;1278041591
54;Vollbasher;2:7;fluffy;1258081993
55;weini2k;8:10;BuN;1246444131
56;tiger;2013:8;JoKerZ;1243142686
57;Topsmart;100:9;°o° ;1240383599
58;Riddick;9:7;Templar;1221461752
59;Miraculix;9:4;Templar;1188356731
60;TheBlackDragon;40:5;-AsB-;1180542633
61;Terr0rSandmann;18:2;w00t;1179033604
62;metzg0red.loves.vagina;731:4;JoKerZ;1171735707
63;LeichtesArtillerieRaketnSystem;16:5;;1171642197
64;Skydriver;16:4;;1167976335
65;Redeye;106:8;-AsB-;1167400823
66;Jimbo171;23:4;Rotzlöffel;1165242804
67;xBanZaix;106:2;-AsB-;1161128659
68;zoolander;1830:5;w00t;1158679166
69;madchef;511:8;M-_-I;1155583944
70;Bachus;338:9;MoR;1153762817
71;neo25;222:1;M-_-I;1147516752
72;sonJanssen;100:7;°o° ;1147007563
73;sml;39:9;[NR];1146241654
74;beeman;731:6;JoKerZ;1140950396
75;BlueLady;2:5;fluffy;1135307206
76;JagdWolf;16:2;;1133007794
77;Marsipulami;338:8;MoR;1129337671
78;Nibbler;56:7;BuN;1125317030
79;Torkar;731:9;JoKerZ;1115921878
80;Buttburner;39:10;[NR];1101146235
81;Doctor;2013:6;JoKerZ;1088387096
82;Shurrik;338:3;MoR;1084478828
83;007;40:7;-AsB-;1081532576
84;Athene;1904:3;zZz;1068473348
85;Spezi;20:6;#-rp-;1063484495
86;SyrDigger;89:9;8472;1061856851
87;navi;2:6;fluffy;1059205174
88;kackn00p;80:7;zZz;1051347930
89;neon;1111:5;VN-Revival;1050828971
90;snuffmaster;89:8;8472;1044812097
91;Frosti;37:10;XYZ;1044714294
92;HazeBuster;25:6;;1042092165
93;Plotau;1111:4;VN-Revival;1041033927
94;mennO_son;68:10;68aufSpeed;1030367413
95;Bituon;68:3;68aufSpeed;1029271414
96;xJaPodLsDx;338:10;MoR;1020014897
97;Engel;351:2;NL;1018524570
98;Breiti;468:3;n1c´e;1013693634
99;Spacegirl;106:6;-AsB-;1008489662
100;BoeserWurm;2013:1;JoKerZ;1003730891
