1;Dest;351:5;NL;1272927330
2;Sweeper;7:1;-KiBO-;1204092991
3;profsnake;80:8;HEROES;1177495980
4;LieblingsMesse;21:6;ELS;1157075870
5;Schizophrenic2nd;7:5;-KiBO-;1078045041
6;argu;26:2;-KiBO-;1039506409
7;Skyfighter;76:4;HEROES;997253775
8;Lady;2:3;-SSB-;995528378
9;zucca;68:8;BLM;975132631
10;Nico;68:3;BLM;962357761
11;Ash;7:8;-KiBO-;911406080
12;GoKu;2:1;-SSB-;900797710
13;DeStiny;68:6;BLM;888988532
14;P601L;18:3;-SSB-;877929313
15;Spawni;21:3;ELS;866320618
16;PinkPanther;7:3;-KiBO-;863712383
17;Mosl;55:1;n1ce;849240683
18;::76ers::MechWarrior;76:8;HEROES;839232337
19;g0ng;6:2;BLM;837396908
20;Wolf;351:8;NL;831021879
21;Rosinenbomber;1830:2;Narko;821258962
22;CramzZz;4:8;n1ce;814802539
23;Cyberroller;18:7;-SSB-;809029092
24;asti99;6:7;BLM;805097732
25;sharky;338:8;ELS;800831041
26;ArnoNühm;76:7;HEROES;788049067
27;ObiWan;2013:2;Narko;787849611
28;Ranger;21:2;ELS;773128806
29;LinDDale;7:4;-KiBO-;771182331
30;KingBingeling;7:7;-KiBO-;770481922
31;LordOfDarkness;780:7;StarZ;767385661
32;Calistra;2:4;-SSB-;766810559
33;snow;4:7;n1ce;765265000
34;Kwak-_-76er;76:3;HEROES;764881347
35;olong;2:2;-SSB-;760682726
36;Jackson;158:3;[cB];760658440
37;KingBono;2:5;-SSB-;752223909
38;Toffer;338:4;ELS;746928636
39;Bachus;338:3;ELS;746900010
40;Str3un3r;26:6;-KiBO-;746066086
41;SubStra;300:5;-GAHQ-;740716294
42;BMiX;6:5;BLM;735610985
43;cranK;7:2;-KiBO-;732769348
44;D.A.S.;338:1;ELS;731562309
45;morpheuz;158:6;[cB];726634061
46;marius;338:5;ELS;726342647
47;zoolander;2013:5;Narko;716434620
48;xBanZaix;780:4;StarZ;711866452
49;lover1;68:5;BLM;711272042
50;zerobimbo;55:3;n1ce;705540992
51;Shurrik;338:2;ELS;704159619
52;Taz;18:5;-SSB-;701240560
53;Adlerfront;80:4;HEROES;700136244
54;Doctor;2013:1;Narko;699444913
55;Rock;76:5;HEROES;697818595
56;Grau;18:6;-SSB-;692460872
57;EcKi;68:1;BLM;690870798
58;sChLuMpF-_-2k;780:5;StarZ;688056286
59;fLEkki;55:6;n1ce;686532543
60;ebastuart;21:1;ELS;681992192
61;kingz;26:7;-KiBO-;674327160
62;BoeserWurm;2013:7;Narko;672020936
63;KoKo;21:4;ELS;671652647
64;SpaceBird;1337:2;Schatten;671310910
65;Red;80:2;HEROES;669729997
66;SexOhneAnfassen;18:8;-SSB-;663551906
67;ToD;21:5;ELS;654126018
68;.::.StaR-AquA.::.;2:6;-SSB-;650151947
69;Raptor66;351:4;NL;647602265
70;buddah;4:1;n1ce;645818352
71;Loki;1830:6;Narko;645401366
72;BartSimpson;1337:3;Schatten;642922116
73;Disco;68:4;BLM;642126758
74;marie;6:6;BLM;642076118
75;chillTill;2013:3;Narko;635248004
76;Dioxx;21:8;ELS;634318152
77;Parzival;351:7;NL;630459621
78;lynx;351:6;NL;628440400
79;AvioX;351:1;NL;627806134
80;DarkHunter;666:4;w00t;625845402
81;revilo;780:8;StarZ;625026400
82;GlamdringHellhammer;351:3;NL;623480404
83;Phanto;18:4;-SSB-;622848843
84;Dragonlord;68:7;BLM;616081640
85;mennO_son;26:8;-KiBO-;615828903
86;Stoepsel;300:3;-GAHQ-;613928689
87;Gucky;351:2;NL;604861627
88;M3L0;2013:6;Narko;602995666
89;rixor;2222:3;M-I;600475258
90;3k1;222:1;M-I;599107513
91;Shrimp;76:1;HEROES;596476882
92;Wololo;158:2;[cB];594982767
93;Kenshij;2:7;-SSB-;592828160
94;Terrorcorp;2013:4;Narko;588393247
95;helli;26:1;-KiBO-;588286264
96;Freestyle;780:1;StarZ;587459245
97;Jason;158:5;[cB];585203185
98;Breiti;4:6;n1ce;579743122
99;DasWuermchen;777:3;NBNP;578813097
100;asdf;55:5;n1ce;577231470
