1;argu;3:5;;4949
2;Weini2k;7:1;;4000
3;Thanos;1488:4;Die 10;2952
4;BigLebowski;1088:5;Die 10;1337
5;Anglachel ;1488:2;Die 10;1000
6;lionking;4:4;Myll;1000
7;DerLuu;14:1;;600
8;Köpenigga;4:3;Myll;600
9;Grau;5:4;MW&M;400
10;gerolsteiner;6:6;Myll;300
11;Peterle;4:1;Myll;250
12;Daki;10:2;MW&M;140
13;Metall2009;1488:1;Die 10;97
14;3k1;10:3;MW&M;20
15;Dunkelblau;7:4;;15
16;Bachus;6:4;Myll;11
17;BanZai;1088:2;Die 10;0
18;GlamidringHellhammer;21:1;;0
19;Kraftwerk;16:1;;0
20;Alex43;13:1;;0
21;HeIk;4:5;Myll;0
22;vikinger;9:1;;0
23;RubberBear;4:2;Myll;0
24;Shrimp;10:4;MW&M;0
25;Mamsell;10:1;MW&M;0
26;Gizeh;3:4;;0
27;BillyButcher;5:3;MW&M;0
28;Ofenkäse;3:1;;0
29;..,-;1488:5;Die 10;0
30;ThePunisher ;1088:4;Die 10;0
31;Lordsachse ;1088:1;Die 10;0
32;Ash;18:1;;0
33;Fanjo;6:7;Myll;0
34;kaeptenbalu;15:1;;0
35;Hasi;6:3;Myll;0
36;GoKu;12:1;;0
37;Exenfarm;8:2;;0
38;derwichser;7:3;;0
39;Sphinx;3:6;;0
40;ebastuart;5:5;MW&M;0
41;LordDarkness;3:3;;0
42;Kampmann;5:2;MW&M;0
43;Exitus;1088:3;Die 10;0
44;LarsVader;22:1;;0
45;Bonnum;17:1;;0
46;TheRock;6:2;Myll;0
47;Bulldog;11:1;;0
48;LinDDale;7:5;;0
49;Wolf;10:5;MW&M;0
50;Romalk;7:2;;0
51;:-(;3:2;;0
52;Messemaker;5:1;MW&M;0
53;DgingelBell;1488:3;Die 10;0
